,Date,Weighted_Sentiment_Score,Like Count,Retweet Count,Follower Count,Daily_Avg_Sentiment_Score,Polarity,Tweet Volume
1982,2015-07-26,16693.3744,2,2,73066,0.22845729300670592,positive,30
1983,2015-07-27,35776.0968,10,2,122132,0.2929009758973015,positive,34
1984,2015-07-28,23425.021400000005,14,6,55266,0.42370620771985684,positive,22
1985,2015-07-29,-17181321.3367,58,138,30931684,-0.5554567435506668,negative,92
1986,2015-07-30,-486982.3585,22,10,4216830,-0.11548453767280029,negative,58
1987,2015-07-31,10711.9306,12,6,73433,0.14583777756599636,positive,34
1988,2015-08-01,0.0,0,0,438,0.0,neutral,8
1989,2015-08-02,0.0,14,6,1116,0.0,neutral,4
1990,2015-08-03,5359.7612,2,0,11426,0.4690025551277564,positive,12
1991,2015-08-04,641.1564000000001,4,0,12362,0.05184832605531296,positive,14
1992,2015-08-05,12.432599999999866,6,2,8580,0.0014476711690731097,neutral,14
1993,2015-08-06,-3553340.8695,168,174,20781591,-0.17098221178463044,negative,282
1994,2015-08-07,81190.3538,8,14,705918,0.11501027537751084,positive,36
1995,2015-08-08,29555.3102,20,36,216788,0.13629756968142998,positive,66
1996,2015-08-09,-22669.61280000001,28,252,415584,-0.054512082796298815,negative,78
1997,2015-08-10,87001.4844,88,218,2660362,0.03269911330538045,neutral,100
1998,2015-08-11,4881.6012,38,20,199154,0.024504553942533584,neutral,58
1999,2015-08-12,2923649.035,236,204,7197831,0.40615990075950187,positive,528
2000,2015-08-13,10440362.6365,852,1034,168318562,0.06202670418569703,positive,828
2001,2015-08-14,678818.0918,128,68,12470916,0.054431240117160364,positive,144
2002,2015-08-15,-275020.837,96,54,826615,-0.3326469274824164,negative,86
2003,2015-08-16,21389.0818,8,4,163360,0.13092256812672917,positive,60
2004,2015-08-17,423108.12340000004,14,24,11831679,0.035760500644158415,neutral,110
2005,2015-08-18,54259.6828,32,26,8955407,0.006058834778540255,neutral,96
2006,2015-08-19,20157.3296,6,0,177003,0.11387742770141632,positive,44
2007,2015-08-20,32607.346,2,6,1729978,0.01884832940844608,neutral,34
2008,2015-08-21,-19217.486,50,28,247002,-0.07777839566132427,negative,20
2009,2015-08-22,800.1307999999999,6,20,16586,0.04816583192872621,neutral,34
2010,2015-08-23,11120035.011,132,86,56494394,0.19683354956044305,positive,52
2011,2015-08-24,22300.2918,12,10,3362546,0.006631922923194415,neutral,30
2012,2015-08-25,20198.1214,6,6,68676,0.2940560418122525,positive,40
2013,2015-08-26,51042.2546,10,14,107582,0.4743439455048975,positive,46
2014,2015-08-27,-2937134.0666000005,26,38,8670874,-0.3387331412818314,negative,40
2015,2015-08-28,6624.160800000001,0,0,43908,0.1508645531566002,positive,26
2016,2015-08-29,1777.0570000000002,0,0,31176,0.05700080189889659,positive,18
2017,2015-08-30,2854.4526,10,2,114640,0.024896666434078778,neutral,30
2018,2015-08-31,44854.9962,26,16,148588,0.3017896535019848,positive,24
2019,2015-09-01,14.011800000000001,2,0,11056,0.0012671188279978296,neutral,10
2020,2015-09-02,283.7424,0,0,806,0.35203771712158805,positive,4
2021,2015-09-03,2387.9746000000005,0,2,8866,0.269279950383401,positive,18
2022,2015-09-04,53078.8248,2,0,86918,0.6106629636447308,positive,18
2023,2015-09-05,61216.4528,4,2,96262,0.6358961731831969,positive,12
2024,2015-09-06,459338.44759999966,86,116,16552376,0.0277502663089701,neutral,182
2025,2015-09-07,51960.364,8,8,194222,0.2675087470011017,positive,30
2026,2015-09-08,46214.181,22,6,287364,0.16080538428348734,positive,50
2027,2015-09-09,52090.9058,62,280,575070,0.09052801436188332,positive,60
2028,2015-09-10,129872.1232,36,170,428966,0.30261089539858144,positive,38
2029,2015-09-11,1922888.7105999999,98,108,20057956,0.09586564863719815,positive,308
2030,2015-09-12,3557031.4677,1190,896,28170954,0.1262565725140063,positive,588
2031,2015-09-13,129097.2102,18,2,216369,0.5965978409253705,positive,42
2032,2015-09-14,5566.2084,12,92,68178,0.08151794616443572,positive,34
2033,2015-09-15,21961.0942,38,16,499771,0.0439375665482919,neutral,42
2034,2015-09-16,89705.33039999999,58,56,425396,0.2108183835867547,positive,54
2035,2015-09-17,56272.421599999994,12,2,147398,0.3817356904458253,positive,40
2036,2015-09-18,-3153.565599999999,24,26,17609402,-0.0001790836875559784,neutral,34
2037,2015-09-19,112260.068,26,10,615100,0.18249633902096446,positive,24
2038,2015-09-20,-969.5549999999998,8,8,323571,-0.0029962730270375504,neutral,30
2039,2015-09-21,30173.107799999998,22,118,149258,0.20196460327447488,positive,32
2040,2015-09-22,85613.1902,4,8,141320,0.6057594189567826,positive,30
2041,2015-09-23,13945.9314,20,50,2036754,0.0068469005667647275,neutral,28
2042,2015-09-24,22563.130200000003,20,26,810648,0.027831870224770384,neutral,36
2043,2015-09-25,-128360.04,20,36,294136,-0.436313835862294,negative,32
2044,2015-09-26,3281.9642000000003,2,0,47750,0.06872935583849892,positive,24
2045,2015-09-27,19995.1196,22,0,516308,0.03872546549687216,neutral,60
2046,2015-09-28,14133.6711,14,6,318949,0.044310485031460733,neutral,32
2047,2015-09-29,23906.1976,6,0,66736,0.35818821132120704,positive,24
2048,2015-09-30,1148.2368,18,44,15052248,7.628309541857694e-05,neutral,58
2049,2015-10-01,0.0,8,0,4716,0.0,neutral,6
2050,2015-10-02,5816.8274,0,0,13296,0.4374870186522262,positive,8
2051,2015-10-03,9928.628999999999,38,34,345850,0.02870192991483629,neutral,24
2052,2015-10-04,22.388,0,2,4760,0.0047013859722805544,neutral,4
2053,2015-10-05,991.0523999999999,2,0,9826,0.10083968253968253,positive,12
2054,2015-10-06,-2920681.6388999997,114,120,11145213,-0.26205154794599084,negative,168
2055,2015-10-07,4277.313,0,2,12502,0.342075575815739,positive,26
2056,2015-10-08,6218.984600000002,10,10,183784,0.03383487084067812,neutral,82
2057,2015-10-09,-73898.6652,80,310,472124,-0.15639465751279327,negative,54
2058,2015-10-10,-326764.0518,20,46,1279768,-0.25531752696052773,negative,58
2059,2015-10-11,591875.6344000001,154,60,1304422,0.45367108864081634,positive,122
2060,2015-10-12,-1630718.8877999997,1148,546,29815316,-0.054690892473792635,negative,518
2061,2015-10-13,32517.2786,10,24,142318,0.228428673991233,positive,58
2062,2015-10-14,111034.0866,112,342,375653,0.2952194099019694,positive,96
2063,2015-10-15,235791.63880000002,56,22,377804,0.6239821923245882,positive,96
2064,2015-10-16,4324125.1844999995,98,170,14259349,0.30324272976616407,positive,190
2065,2015-10-17,6732400.824999999,166,224,17846846,0.37722372388643255,positive,124
2066,2015-10-18,222389.29880000002,60,136,431443,0.5152205866476385,positive,76
2067,2015-10-19,-4738399.8989,100,68,16655636,-0.28448941275365636,negative,120
2068,2015-10-20,80664.7832,50,14,663298,0.12159994573098852,positive,94
2069,2015-10-21,3699.923399999999,22,0,93966,0.039365912669702505,neutral,72
2070,2015-10-22,130776.26150000001,36,26,550967,0.23733099619076312,positive,60
2071,2015-10-23,54037.7324,58,44,4814126,0.011224589363029752,neutral,64
2072,2015-10-24,131472.42239999998,68,36,279654,0.46995053725005176,positive,68
2073,2015-10-25,69654.2326,78,30,346493,0.20096373813116525,positive,68
2074,2015-10-26,596731.1004,146,194,1453140,0.4105533618625643,positive,114
2075,2015-10-27,1143019.9249,140,98,4393055,0.260173843378987,positive,168
2076,2015-10-28,206009.9166,742,330,1468873,0.14014804404246417,positive,118
2077,2015-10-29,4189696.556,74,46,9880003,0.4240530766671629,positive,138
2078,2015-10-30,-2435935.9454,108,162,19212265,-0.12678888784848016,negative,186
2079,2015-10-31,-212568.6704,70,24,847388,-0.25082381737901216,negative,106
2080,2015-11-01,-214.016,2,0,3970,-0.05388116817724068,negative,6
2081,2015-11-02,5235.4146,4,0,13744,0.3808128164096596,positive,12
2082,2015-11-03,917.3532,0,2,24837,0.036931969886066264,neutral,12
2083,2015-11-04,9631.770600000002,2,0,24744,0.3892253535924999,positive,10
2084,2015-11-05,5752.1184,4,2,9824,0.5851595523906409,positive,16
2085,2015-11-06,-21533401.9138,106,114,50728367,-0.4244825883638352,negative,194
2086,2015-11-07,2955.2488,16,0,9422,0.3131223564314473,positive,18
2087,2015-11-08,-10562910.6455,134,188,48409733,-0.2181966255873909,negative,170
2088,2015-11-09,2420.0407999999998,6,6,165155,0.014652084254118557,neutral,48
2089,2015-11-10,14482.5266,10,2,51416,0.28160781286458736,positive,32
2090,2015-11-11,46464.560399999995,42,26,257386,0.18047713533291382,positive,112
2091,2015-11-12,-14696365.8044,1728,800,116744576,-0.1258820587481125,negative,740
2092,2015-11-13,607526.3537,58,44,1427203,0.42564578257625385,positive,116
2093,2015-11-14,410577.6482,104,52,826654,0.49658040928387415,positive,88
2094,2015-11-15,75828.09,100,54,290685,0.26072187705225225,positive,98
2095,2015-11-16,-2458001.5534,82,68,5022668,-0.48936703527780623,negative,120
2096,2015-11-17,230751.4324,46,16,495463,0.46567061682054384,positive,90
2097,2015-11-18,-16530.61439999999,88,44,4792360,-0.0034492732382234528,neutral,126
2098,2015-11-19,202409.5614,298,108,989342,0.20450615853732465,positive,108
2099,2015-11-20,100634.5,396,270,29665183,0.003392267654298382,neutral,136
2100,2015-11-21,-15121.6082,36,4,68514,-0.2205795168772063,negative,50
2101,2015-11-22,300078.3232,72,26,648915,0.46236103621961344,positive,76
2102,2015-11-23,-647828.6846,20,12,9392432,-0.06897324116440585,negative,92
2103,2015-11-24,278860.6582,78,28,3069026,0.09085977996384646,positive,90
2104,2015-11-25,42129.3874,42,16,131540,0.32013698840407906,positive,68
2105,2015-11-26,-13061.2026,28,14,3762784,-0.0034711152203157946,neutral,84
2106,2015-11-27,60673.3794,72,74,17747637,0.003418645551390841,neutral,92
2107,2015-11-28,222347.41259999998,66,12,7971438,0.02789273867103823,neutral,96
2108,2015-11-29,7262.681799999999,42,24,21006722,0.0003457302372928217,neutral,80
2109,2015-11-30,86361.97260000001,268,114,2556125,0.03378123846326257,neutral,638
2110,2015-12-01,143.5704,2,0,324,0.4404,positive,2
2111,2015-12-02,18.774,0,0,28,0.6705,positive,2
2112,2015-12-03,1680.1258,2,0,3170,0.5296739596469104,positive,12
2113,2015-12-04,-46276.364,8,6,92012,-0.5028618433920848,negative,16
2114,2015-12-05,37609.028399999996,32,14,68254,0.5506446325036602,positive,18
2115,2015-12-06,-2820035.316,16,22,10317273,-0.2733304555809164,negative,112
2116,2015-12-07,5000.241,4,0,17242,0.289936275078279,positive,22
2117,2015-12-08,-19122.949400000005,200,252,24387753,-0.0007841064727805923,neutral,206
2118,2015-12-09,28825.838799999998,34,16,238476,0.12084988135465315,positive,50
2119,2015-12-10,19756.5316,18,166,48444,0.40627892572180635,positive,36
2120,2015-12-11,110663.34240000001,102,28,931535,0.1187801864404051,positive,132
2121,2015-12-12,24475.626699999997,402,426,23226720,0.0010537326927491442,neutral,470
2122,2015-12-13,164081.4154,378,158,1170684,0.140094444596233,positive,436
2123,2015-12-14,1800959.2377,336,216,5600052,0.32156518077335944,positive,488
2124,2015-12-15,26132860.049399998,632,654,122289989,0.21369357748048665,positive,642
2125,2015-12-16,10166084.3803,1230,970,153885408,0.06606174800182742,positive,946
2126,2015-12-17,-2108275.2346,766,440,22970029,-0.09177892414578494,negative,650
2127,2015-12-18,247124.0864,248,226,1552100,0.15917056861701923,positive,414
2128,2015-12-19,131191.6995,216,60,751665,0.17447073573591543,positive,456
2129,2015-12-20,612533.0239,242,236,2769685,0.2211180439201592,positive,410
2130,2015-12-21,-961843.9281,606,468,91820482,-0.010475142983854466,neutral,518
2131,2015-12-22,732305.7836,250,102,19970882,0.03666802880583143,neutral,455
2132,2015-12-23,584631.8824,602,640,3765495,0.15520910602465743,positive,640
2133,2015-12-24,375236.7132,278,170,2209964,0.16975872063669578,positive,356
2134,2015-12-25,515328.4296,226,92,2258474,0.2281433746887717,positive,272
2135,2015-12-26,117539.3718,264,104,1331860,0.08822766958808852,positive,338
2136,2015-12-27,11167078.495099999,424,162,30105461,0.37092476787470635,positive,764
2137,2015-12-28,2409436.219,836,240,4789655,0.502937071398916,positive,1002
2138,2015-12-29,-4460041.923,456,718,14111659,-0.3160274002392008,negative,930
2139,2015-12-30,-1725636.772,640,450,11088868,-0.15560354439574975,negative,982
2140,2017-01-01,0.0,0,0,21231,0.0,neutral,1
2141,2017-01-02,4351.4966,4,1,62697,0.069399645944308,positive,4
2142,2017-01-03,9899.5788,4,0,26197,0.37783209801152623,positive,12
2143,2017-01-04,15.1576,3,2,2998,0.005047485847485848,neutral,8
2144,2017-01-05,609.3229,5,2,8143,0.07476354601226994,positive,14
2145,2017-01-06,785.45,0,0,3730,0.21057640750670242,positive,3
2146,2017-01-07,3042.8185000000003,1,0,4580,0.664225824055883,positive,5
2147,2017-01-08,861.4617,0,0,11100,0.07760916216216215,positive,4
2148,2017-01-09,3643.6533999999997,21,8,7552,0.48062965308006855,positive,9
2149,2017-01-10,95.3758,6,1,22869,0.004169251617415632,neutral,17
2150,2017-01-11,34911.4185,386,524,690822,0.050469572753609776,positive,92
2151,2017-01-12,148102.1655,175,68,1620180,0.09139722498384681,positive,129
2152,2017-01-13,0.0,5,0,4884,0.0,neutral,3
2153,2017-01-14,310.09159999999997,0,0,397,0.7810871536523929,positive,2
2154,2017-01-17,1670.0508,1,0,2096,0.7964,positive,1
2155,2017-01-19,990.3339000000001,1,0,2158,0.4587002779064382,positive,4
2156,2017-01-20,74.86800000000001,1,0,5426,0.013795467108899947,neutral,4
2157,2017-01-21,0.0,5,4,5629,0.0,neutral,4
2158,2017-01-23,0.0,1,0,5204,0.0,neutral,1
2159,2017-01-25,4272.1769,1,0,14923,0.2862621884213348,positive,5
2160,2017-01-27,1880.7684000000002,3,0,5204,0.3612,positive,1
2161,2017-01-28,-53.6877,1,0,123,-0.4329653225806452,negative,2
2162,2017-01-29,-169.4154,0,0,2258,-0.07502896368467671,negative,3
2163,2017-01-30,2240.6980000000003,1,0,8016,0.27949332668080334,positive,6
2164,2017-01-31,-115.2792,0,0,648,-0.1779,negative,1
2165,2017-02-02,-313.3226,0,0,900,-0.34813622222222224,negative,6
2166,2017-02-03,8817.9663,3,1,24346,0.36213413963039015,positive,10
2167,2017-02-04,1441.4047,25,2,5951,0.24111821679491469,positive,10
2168,2017-02-05,513.656,4,2,6875,0.07464845225984594,positive,10
2169,2017-02-06,4165.1286,10,2,16008,0.2599955430711611,positive,6
2170,2017-02-07,6.606,0,2,11726,0.0005632673942701227,neutral,3
2171,2017-02-08,542.0874,6,0,2541,0.2128336866902238,positive,6
2172,2017-02-09,0.0,9,1,21462,0.0,neutral,7
2173,2017-02-10,18703.457000000002,47,8,102899,0.18166809448880084,positive,12
2174,2017-02-11,12678.694,39,22,123837,0.1023317083407319,positive,58
2175,2017-02-12,-2216214.1533,167,47,4457768,-0.4971339393698763,negative,97
2176,2017-02-13,8052.3267,2,0,17546,0.4588743275586961,positive,7
2177,2017-02-14,35068.647,1,0,95857,0.3658395439086983,positive,7
2178,2017-02-15,68190.8626,34,8,4466587,0.01526673977176076,neutral,14
2179,2017-02-16,1271.7849,24,7,93157,0.01364751792076233,neutral,13
2180,2017-02-17,11818.3164,0,0,26984,0.4379749629410021,positive,7
2181,2017-02-18,9278.4486,5,2,21114,0.4392996827801714,positive,11
2182,2017-02-19,5397.2139,3,0,12842,0.4201801401323472,positive,6
2183,2017-02-20,12889.365600000001,1,0,27161,0.47453669096531925,positive,10
2184,2017-02-21,19197.9793,10,3,39432,0.48670247940169853,positive,10
2185,2017-02-22,8134.5703,3,0,20584,0.39513140817020453,positive,7
2186,2017-02-23,25523.0812,4,1,143068,0.17839201806071028,positive,9
2187,2017-02-24,6119.6673,1,0,21524,0.28430510104529616,positive,6
2188,2017-02-25,8060.1785,3,0,17132,0.47039267580974614,positive,7
2189,2017-02-26,9955.4382,4,0,27185,0.36615683548493877,positive,17
2190,2017-02-27,8267.2803,3,0,18611,0.44414313420006446,positive,8
2191,2017-02-28,10784.704,8,3,34337,0.313983463374869,positive,11
2192,2017-03-02,-194.3844,2,1,628,-0.30805768621236135,negative,2
2193,2017-03-03,-4682.757599999999,2,0,80900,-0.057881852117376564,negative,8
2194,2017-03-04,0.0,14,16,23888,0.0,neutral,8
2195,2017-03-05,-12557.729800000001,15,9,28348,-0.4426099605244608,negative,14
2196,2017-03-06,276.9684,10,5,15634,0.01769879225509617,neutral,12
2197,2017-03-07,960.0200000000001,2,0,16473,0.058271320182094084,positive,30
2198,2017-03-08,-3865.5934,8,3,26834,-0.14399677407338424,negative,8
2199,2017-03-09,73.112,1,0,1246,0.05863031275060144,positive,5
2200,2017-03-10,5619.863699999994,9,3,181412,0.030976407200811327,neutral,18
2201,2017-03-11,89696.0478,135,8,294593,0.3043267459692742,positive,37
2202,2017-03-12,71609.0554,271,116,374226,0.19115475277152688,positive,152
2203,2017-03-13,6839.3914,7,3,26344,0.2595200500872733,positive,8
2204,2017-03-14,9127.1677,3,1,48192,0.18937604158021412,positive,12
2205,2017-03-15,8714.3746,0,0,29654,0.2938684359614217,positive,6
2206,2017-03-16,109.3575,5,1,5704,0.019151926444833624,neutral,3
2207,2017-03-17,1079.5804,6,4,14187,0.07604285412411073,positive,4
2208,2017-03-18,5128.6651,5,2,28154,0.18211942402613543,positive,10
2209,2017-03-19,0.0,0,0,94,0.0,neutral,1
2210,2017-03-20,849.6629999999999,0,0,1571,0.5408421387651177,positive,3
2211,2017-03-21,2644.5371999999998,34,8,22846,0.11554252009786786,positive,11
2212,2017-03-22,99.3553,4,0,158,0.6133043209876543,positive,2
2213,2017-03-23,36161.9894,2,1,100730,0.35898850823464007,positive,7
2214,2017-03-24,0.0,5,1,44371,0.0,neutral,5
2215,2017-03-25,-1609.3690000000001,8,1,6165,-0.2606687722708131,negative,3
2216,2017-03-26,0.0,0,0,1446,0.0,neutral,1
2217,2017-03-27,179.95369999999997,0,0,6262,0.02873741616097093,neutral,13
2218,2017-03-28,-4.067799999999991,0,0,2045,-0.0019891442542787244,neutral,4
2219,2017-03-29,0.0,0,0,1855,0.0,neutral,2
2220,2017-03-30,1714.1325999999997,17,2,52254,0.032791930824708736,neutral,43
2221,2017-03-31,68.47099999999999,5,2,26099,0.002622807017543859,neutral,8
2222,2017-04-02,357.691,1,1,1252,0.2852400318979266,positive,2
2223,2017-04-03,6035.6961,7,3,25561,0.23603676430331236,positive,7
2224,2017-04-04,2048.9104,4,0,3970,0.5155788626069452,positive,8
2225,2017-04-05,3377.6982000000003,0,0,9425,0.35837646684350133,positive,3
2226,2017-04-06,1071.6058,2,0,12823,0.08355600779727096,positive,9
2227,2017-04-07,325.9065,13,6,10286,0.03162605531295488,neutral,9
2228,2017-04-08,3504.3624,2,0,11444,0.30616480866678314,positive,5
2229,2017-04-09,4637.578,10,5,24670,0.18787028559854163,positive,9
2230,2017-04-10,105099.388,31,6,145164,0.723820001239661,positive,48
2231,2017-04-11,56038.694299999996,41,14,128263,0.43671732960301746,positive,39
2232,2017-04-12,2153524.8008,397,89,82298365,0.026167130824220133,neutral,201
2233,2017-04-13,1149.2606,2,2,19095,0.060173862505890366,positive,11
2234,2017-04-14,14516.597200000002,7,5,192867,0.07526271496637789,positive,5
2235,2017-04-15,453.9638,6,2,12318,0.036829774460490024,neutral,5
2236,2017-04-16,-1243.38,19,0,23557,-0.05273922633186292,negative,7
2237,2017-04-17,118.5015,2,1,3758,0.03150797660196756,neutral,6
